promptID,premise,splits,heuristic_value,heuristic_friendlyname,heuristic_example_text,heuristic_payment_text,heuristic_checkbox_text,entailment_payment,neutral_payment,contradiction_payment,FAQ_direct_link
101492,We don't have rational drug policies in the streets or public schools because we don't have rational discussions about drug use.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
2630,The mere thought of farming dogs for fur nauseates you.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
119901,"Most pundits side with bushy-headed George Stephanopoulos ( This Week ), arguing that only air strikes would be politically palatable.",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
109325,"(For the neutral-interrogator approach, try France.)",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
19712,"In the 1980s, and as late as 1994, a major Republican theme was a sort of taunting, nyah-nyah populism.",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
24700,"Joe Biden, D-Del., betrayed the  No, I don't think we can negotiate with him--if you mean can we, in fact, work out something other than those minimal demands that were stated by NATO.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
2131,"As Bill Clinton ratchets up the pressure on Baghdad, Saddam will inevitably bellow Nasserite defiance.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
83945,"Friday, we publish the weekend edition at about 11 a.m.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
62013,"It also helps if you can send your husband on Larry King Live to grovel before the nation, as Frank did.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
4547,"There is, however, an answer to that.",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
120323,"In the original, Reich is set up by his host and then ambushed by a hostile questioner named John, and when he tries to answer with an eloquent Mr. Smith speech (My fist is clenched.",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
13807,"Kicked out of the house when she was only 16 (she was called Suzie in those days), Roy went to Delhi and then to architecture school, supporting herself by selling empty milk bottles (some say beer bottles).",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
3783,There's a flower called Wandering Jew.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
